Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-64295,BEV|VITAMIN WATER SQUEEZE ZERO,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-22974,BEV|Vitasoy|Asst,FT BEVERAGES,Green,False,False,True,1.15311,0.0006393,0.0054534,0.0,0.03,115.31,0.06,0.0,3.0,0.55
R-41334,BEV|Vitasoy|Beige,FT BEVERAGES,Green,False,False,True,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08
R-40492,BEV|Vitasoy|Black Currant,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40913,BEV|Vitasoy|Black Soy,FT BEVERAGES,Green,False,False,True,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08
R-40537,BEV|Vitasoy|Ceylon,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40535,BEV|Vitasoy|Chocolate,FT BEVERAGES,Red,True,False,False,10.456,0.0027,0.06896,0.02,0.22,1045.6,0.27,2.0,22.0,6.9
R-53610,BEV|Vitasoy|Chrysanthem|500ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-41528,BEV|Vitasoy|Chrysanthemum Tea,FT BEVERAGES,Green,False,False,True,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24
R-40489,BEV|Vitasoy|Coconut,FT BEVERAGES,Green,False,False,True,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08
R-42827,BEV|Vitasoy|Green Tea|500ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40575,BEV|Vitasoy|Guava,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40491,BEV|Vitasoy|Honey Chrysanthem,FT BEVERAGES,Green,False,False,True,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24
R-42826,BEV|Vitasoy|Jasmine Tea|500ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-41668,BEV|Vitasoy|Lemon Tea,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40538,BEV|Vitasoy|Low Sugar,FT BEVERAGES,Green,False,False,True,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24
R-40536,BEV|Vitasoy|Lychee,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40487,BEV|Vitasoy|Malt,FT BEVERAGES,Green,False,False,True,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08
R-40488,BEV|Vitasoy|Melon,FT BEVERAGES,Green,False,False,True,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08
R-53609,BEV|Vitasoy|Oolong Tea|500ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40490,BEV|Vitasoy|Sugarcane,FT BEVERAGES,Green,False,False,True,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24
R-58207,BEV|Water|AHA|Blueberry Pom,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-56138,BEV|Water|AHA|Blueberry|Can,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-56127,BEV|Water|AHA|Peach Honey,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-56142,BEV|Water|AHA|Peach|Can,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-56130,BEV|Water|AHA|Watermelon|500ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-39283,BEV|Water|Coconut|Blue Monkey,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-46223,BEV|Water|Coconut|Zico|1ltr,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-19585,BEV|Water|Dasani|591ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38722,BEV|Water|Dasani|Berry,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-39228,BEV|Water|Dasani|Black Cherry,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38469,BEV|Water|Dasani|Citron,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-46219,BEV|Water|Evian|1 liter,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-46379,BEV|Water|Evian|500ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53026,BEV|Water|Fresca|Black Cherry,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53023,BEV|Water|Fresca|Grapefruit ,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53022,BEV|Water|Fresca|Peach Citrus,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-46388,BEV|Water|Smart Sparkle|591ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53488,BEV|Water|Smart Sparkle|Apple,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53526,BEV|Water|Smart Sparkle|Raspbe,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-53124,BEV|Water|Smart Sparkle|Strawb,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-55837,BEV|Water|Smart|1 litre,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-40732,BEV|Water|Smart|591ml,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-22305,BEV|Water|Vitamin|Asst,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38150,BEV|Water|Vitamin|Essential,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38175,BEV|Water|Vitamin|Focus,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38724,BEV|Water|Vitamin|Mega C,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38324,BEV|Water|Vitamin|Multi V,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38611,BEV|Water|Vitamin|Rise,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38152,BEV|Water|Vitamin|Shine,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38323,BEV|Water|Vitamin|XOXOX,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-38149,BEV|Water|Vitamin|XXX,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0
R-23628,BEV|Yerba Mate|Bulk 12oz,FT BEVERAGES,Green,False,False,True,129.506,0.62905,0.1413999999999989,2.77,555.7,33.04,0.16,0.71,141.76,0.04
R-23629,BEV|Yerba Mate|Bulk 16oz,FT BEVERAGES,Green,False,False,True,129.67014,0.62905,0.1416389999999989,2.89,555.82,25.32,0.12,0.56,108.54,0.03
R-40500,BEV|Yerba Mate|Classic Gold,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38881,BEV|Yerba Mate|Cranberry Pom,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38189,BEV|Yerba Mate|Enlighten Mint,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38466,BEV|Yerba Mate|Lemon Elation,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-38144,BEV|Yerba Mate|Revel Berry,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-23323,BEV|Yogurt Drink|IOGO|Asst,FT BEVERAGES,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26.0,1300.0,0.23
R-23332,BEV|Yogurt Drink|YOP|Asst,FT BEVERAGES,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26.0,1300.0,0.23
R-54301,BLOW|Sheperds Pie Cass,FT HOMESKILLET,Green,False,False,True,169.28273957417582,1.7796982441822882,0.1618610508241732,13.43,656.58,33.19,0.35,2.63,128.74,0.03
R-54278,BLOWOUT|Crab Cakes w Ceasar,FEAST,Yellow,False,True,False,1625.2422251068951,9.211017631011815,1.2382633255720843,157.05,5742.64,433.17,2.45,41.86,1530.55,0.33
R-54282,BLOWOUT|PomPom ,FEAST,Green,False,False,True,109.175,1.375,0.143,0.72,21.53,39.7,0.5,0.26,7.83,0.05
R-54283,BLOWOUT|Riblette S/W,FEAST,Red,True,False,False,1210.7970000000012,16.652950000000015,2.59034999999999,224.0,6735.75,716.45,9.85,132.54,3985.65,1.53
R-54281,BLOWOUT|YamChikPatty w CZR,FEAST,Red,True,False,False,8247.823734106998,66.06593455101263,24.77272008157241,365.81,13488.36,2387.21,19.12,105.88,3904.01,7.17
R-39338,BLUEBERRY BERRIES,FEAST,Green,False,False,True,750.5586824,1.2246984,0.3175144,183.02,7368.65,165.47,0.27,40.35,1624.51,0.07
R-71857,BLUEBERRYFEST|puff pastry,SPECIALS,Yellow,False,True,False,219.82076658740027,2.0152893455015617,0.2384101856266474,39.12,1923.14,240.9,2.21,42.87,2107.55,0.26
R-64998,BNO| Nachos|Loaded,FT BUENO,Yellow,False,True,False,1449.7752423530494,9.975561252518732,3.373000689493917,120.1,7845.53,310.44,2.14,25.72,1679.99,0.72
R-71173,BNO|Achiote Chicken|PLATE,FEAST,Yellow,False,True,False,1037.6831097229172,20.060053878916783,3.2887781952506896,102.36,685.77,264.38,5.11,26.08,174.72,0.84
R-71669,BNO|Ancho Rice|SIDE,FT BUENO,Green,False,False,True,222.1711088986784,0.355545,0.398292,94.73,280.57,185.14,0.3,78.94,233.81,0.33
R-71472,BNO|BEEF|Chimichanga|PLATE,FEAST,Red,True,False,False,3391.6896341814017,24.959176144749257,9.465168461486648,205.51,7213.99,1073.32,7.9,65.03,2282.91,3.0
R-44315,BNO|Bowl|Ancho Chicken,FT BUENO,Green,False,False,True,692.8327732927035,11.65057862224621,1.712306413797284,101.63,759.17,182.32,3.07,26.74,199.78,0.45
R-44310,BNO|Bowl|Ancho Steak,FT BUENO,Red,True,False,False,3616.329287045227,27.08199586097374,10.335413484221723,225.64,7863.08,977.39,7.32,60.98,2125.16,2.79
R-56801,BNO|Bowl|Carne Asada,FT BUENO,Red,True,False,False,3591.7755625353425,28.068631929391984,10.662183034648448,206.02,5669.65,1140.25,8.91,65.4,1799.89,3.38
R-57179,BNO|Bowl|Chicken Fajita ,FT BUENO,Yellow,False,True,False,759.7136679164038,12.06185106347171,1.7558906169214816,103.25,1151.52,199.92,3.17,27.17,303.03,0.46
R-55154,BNO|Bowl|Guacamole ,FT BUENO,Green,False,False,True,345.27831439338746,1.5938906333172942,0.8658599724036422,37.74,1138.0,111.38,0.51,12.17,367.1,0.28
R-35896,BNO|Bowl|Havana|Plant based,FT BUENO,Green,False,False,True,492.7058953432985,2.051351838075937,1.88576965164052,53.53,488.99,164.24,0.68,17.84,163.0,0.63
R-35900,BNO|Bowl|Latin,FT BUENO,Green,False,False,True,709.1785331801935,3.449085580863866,3.151130497907595,48.37,1651.18,175.11,0.85,11.94,407.7,0.78
R-44301,BNO|Bowl|Poblano&Mushroom,FT BUENO,Green,False,False,True,629.6798265610743,4.097225421387193,1.2719874909388922,138.36,2551.09,125.94,0.82,27.67,510.22,0.25
R-44308,BNO|Bowl|Pulled Pork,FT BUENO,Yellow,False,True,False,1377.4434464660524,14.72306670966561,2.913900894995946,249.82,6674.84,331.91,3.55,60.2,1608.4,0.7
R-17487,BNO|Bowl|Roja-tots,FT BUENO,Green,False,False,True,508.7654085501548,5.455458421302387,0.7980804931419945,53.21,1522.25,142.11,1.52,14.86,425.21,0.22
R-51218,BNO|Bowl|Seasonal Squash,FT BUENO,Yellow,False,True,False,778.455009346912,6.691167212202126,1.3334755630208197,153.57,4575.01,238.06,2.05,46.96,1399.09,0.41
R-56981,BNO|Bowl|Street corn ,FT BUENO,Yellow,False,True,False,671.7960645203162,4.2232245339280725,1.3022783585893565,110.78,2945.39,220.26,1.38,36.32,965.7,0.43
R-51216,BNO|Bowl|Super Tofu,FT BUENO,Green,False,False,True,468.38912370802393,1.942640145236096,1.129365474225459,68.13,533.88,123.26,0.51,17.93,140.49,0.3
R-53127,BNO|BOWL|WHITE BEAN,FEAST,Green,False,False,True,659.0229659265487,4.130642181128064,1.683025404192556,137.41,2398.8,183.06,1.15,38.17,666.33,0.47
R-67814,BNO|Breakfast|Molletes,FT BUENO,Green,False,False,True,457.0447663786204,3.667419991277572,1.6222347179357348,49.08,2539.19,69.14,0.55,7.43,384.14,0.25
R-61844,BNO|BreakfastBurritoBowl|VEGAN,FT BUENO,Green,False,False,True,290.0240354373093,1.8882781002309492,0.7226017675828456,11.17,524.81,122.37,0.8,4.71,221.44,0.3
R-62084,BNO|Burrito| Carne Asada,FT BUENO,Red,True,False,False,4116.692173710861,31.79997447957767,12.215246950211354,261.22,6475.87,1026.61,7.93,65.14,1614.93,3.05
R-43587,BNO|Burrito|Ancho Chicken,FT BUENO,Green,False,False,True,743.4939947115364,12.030293391927918,1.795832731102446,104.74,908.44,172.5,2.79,24.3,210.77,0.42
R-71747,BNO|Burrito|Breakfast,FT BUENO,Yellow,False,True,False,418.7431450901535,4.595651632587259,1.128895857974885,55.69,2373.48,296.98,3.26,39.5,1683.32,0.8
R-62086,BNO|Burrito|Chicken Fajita,FT BUENO,Green,False,False,True,834.4984075196949,12.90903179561978,1.885470813019228,110.32,1521.8,163.31,2.53,21.59,297.81,0.37
R-44304,BNO|Burrito|Poblano & Mushroom,FT BUENO,Green,False,False,True,589.1127388563289,3.665736291452224,1.2121417154450291,134.14,2324.59,127.79,0.8,29.1,504.25,0.26
R-44303,BNO|Burrito|Pulled Pork,FT BUENO,Red,True,False,False,1576.031212245634,17.12872651801871,3.377086252306048,312.11,7442.19,349.45,3.8,69.2,1650.15,0.75
R-46423,BNO|Burrito|Seasonal Squash,FT BUENO,Yellow,False,True,False,892.930566205943,7.130233775390165,1.514086647143724,192.05,5064.35,227.21,1.81,48.87,1288.64,0.39
R-43580,BNO|Burrito|Steak ,FT BUENO,Red,True,False,False,5391.438109461925,40.81408292854081,15.45149349865643,348.29,11772.11,897.08,6.79,57.95,1958.75,2.57
R-62079,BNO|Burrito|Street Corn,FT BUENO,Green,False,False,True,757.7129658134719,4.61222622127272,1.4439855092205092,145.27,3116.83,201.52,1.23,38.64,828.94,0.38
R-51217,BNO|Burrito|Super Tofu,FT BUENO,Green,False,False,True,690.4422000157568,2.5856175107083623,1.532159624504697,105.9,660.19,145.05,0.54,22.25,138.7,0.32
R-44316,BNO|Burrito|White Bean ,FT BUENO,Green,False,False,True,673.7962762785478,4.334121626424625,1.699978628579826,139.57,2495.37,179.2,1.15,37.12,663.66,0.45
R-71498,BNO|Burrito|Yam|VEGAN,FEAST,Yellow,False,True,False,471.49663921093145,3.6668576293917807,1.423834209701485,26.4,1388.61,223.46,1.74,12.51,658.11,0.67
R-71426,BNO|Calabacitas|PLATE,FEAST,Yellow,False,True,False,769.2630014668292,5.808965556484299,1.2039662658534618,154.64,4338.09,238.9,1.8,48.02,1347.23,0.37
R-71459,BNO|Camarones Diabla|PLATE,FEAST,Red,True,False,False,3086.3650254653726,10.609227941608138,0.6963753360456025,206.23,7033.72,1178.0,4.05,78.71,2684.63,0.27
R-71363,BNO|Caserole|Chile Relleno ,FEAST,Yellow,False,True,False,793.2233450675473,7.75980819746152,1.1118014427974283,108.06,5812.89,298.2,2.92,40.62,2185.3,0.42
R-67713,BNO|Casserole|Mexican Enchilad,FT BUENO,Yellow,False,True,False,503.28381691138674,4.102008919842808,0.956289083118018,46.42,2876.18,204.59,1.67,18.87,1169.18,0.39
R-71424,BNO|Chicken Mole Rojo|PLATE,FEAST,Yellow,False,True,False,1115.6124617106595,20.87743020319257,2.9740007153408308,148.33,1688.22,255.29,4.78,33.94,386.32,0.68
R-55116,BNO|Chilaquiles,FEAST,Green,False,False,True,797.1055960656245,7.547013471836356,1.8635713064358732,95.47,4456.43,128.57,1.22,15.4,718.78,0.3
R-56956,BNO|Cilantro Lime rice ,FT BUENO,Green,False,False,True,83.74027845579079,0.1750729763387297,0.0714669489414694,51.88,152.47,69.78,0.15,43.23,127.06,0.06
R-71431,BNO|Cuban Mojo Chicken|PLATE,FEAST,Yellow,False,True,False,1001.4421072944616,19.28376240990733,3.2398792719190443,104.31,828.13,284.1,5.47,29.59,234.93,0.92
R-67815,BNO|Enfrijoladas|VEGAN,FT BUENO,Green,False,False,True,198.71414145316464,1.5893369888224722,0.5322339985638093,9.32,430.24,67.13,0.54,3.15,145.35,0.18
R-67554,BNO|Flauta|3 Bean,FT BUENO,Green,False,False,True,70.68289449483784,0.3574502366092902,0.1530039877147321,4.51,328.04,38.84,0.2,2.48,180.24,0.08
R-71462,BNO|Grilled salmon & Red Chimi,FT BUENO,Yellow,False,True,False,878.7827790373489,9.523578613867858,1.9307028579107195,209.98,1842.62,382.08,4.14,91.3,801.14,0.84
R-48488,BNO|Huevos Rancheros,FT BUENO,Yellow,False,True,False,470.2248196550194,5.025605790069224,1.0068761591701976,66.22,2977.71,281.57,3.01,39.65,1783.06,0.6
R-71469,BNO|Latin Chicken|PLATE,FEAST,Yellow,False,True,False,1123.506279923431,17.360975274188952,3.222715533443929,125.98,890.67,312.09,4.82,34.99,247.41,0.9
R-71670,BNO|Mexican Black Beans|SIDE,FT BUENO,Green,False,False,True,47.07580208622105,0.4081967246472515,0.2614743625396257,2.51,160.93,36.21,0.31,1.93,123.79,0.2
R-71546,BNO|Mexican Cauliflower Rice,FT BUENO,Green,False,False,True,220.24160413220648,1.6016031951578449,0.9855925974600708,12.95,647.01,107.43,0.78,6.32,315.61,0.48
R-67531,BNO|Mexican Lasagna,FT BUENO,Green,False,False,True,339.5892945772059,3.871496966911765,0.47219109375,58.7,2873.8,134.76,1.54,23.29,1140.4,0.19
R-71675,BNO|Pepper & onions|SIDE,FT BUENO,Green,False,False,True,137.21778646090036,1.9344140850462987,0.3689428547702095,15.52,559.77,66.94,0.94,7.57,273.06,0.18
R-47424,BNO|Quesadilla|Beyond Meat,FT BUENO,Red,True,False,False,1216.0277164922568,10.962270104913935,1.824591206572092,147.24,8858.59,417.88,3.77,50.6,3044.19,0.63
R-65763,BNO|Quesadilla|Black Bean,FT BUENO,Red,True,False,False,1235.302850260745,10.38092597100128,1.6591824908433843,147.12,8825.45,482.54,4.06,57.47,3447.44,0.65
R-47422,BNO|Quesadilla|Chipotle Chick,FT BUENO,Red,True,False,False,1351.9283224491694,18.78892690067948,2.305926223151152,134.69,6457.57,508.24,7.06,50.64,2427.66,0.87
R-57098,BNO|Quesadilla|Kale & Bean,FT BUENO,Red,True,False,False,1087.8142022559784,8.489656388917853,1.604501229614384,104.28,7128.1,408.95,3.19,39.2,2679.74,0.6
R-46913,BNO|Quesadilla|Roasted Veg ,FT BUENO,Red,True,False,False,1109.0878314789177,8.897281706496322,1.5892206931339783,107.45,7190.01,374.69,3.01,36.3,2429.06,0.54
R-55133,BNO|Quesadilla|Spin Artichoke,FT BUENO,Red,True,False,False,1066.1725648455931,8.986512533335219,1.3098661775489364,108.4,7195.45,366.38,3.09,37.25,2472.66,0.45
R-57096,BNO|Quesadilla|Spin Mushroom ,FT BUENO,Yellow,False,True,False,861.8078972287288,7.945546732084381,1.1184550464300902,109.6,6360.07,318.01,2.93,40.44,2346.89,0.41
R-70630,BNO|Quesadilla|Steak,FEAST,Red,True,False,False,4889.3737152676695,39.05421407997319,13.50444981479473,260.14,12303.92,1947.96,15.56,103.64,4901.96,5.38
R-71536,BNO|Red Chile Adobo|Cauliflowe,FT BUENO,Green,False,False,True,648.7783536263598,2.3095238384843557,2.059261465896749,103.7,1612.58,177.75,0.63,28.41,441.8,0.56
R-71533,BNO|Red chile Adobo|FlankSteak,FT BUENO,Red,True,False,False,5934.994334855719,44.1685657279433,18.16934442666636,315.71,9312.95,1626.03,12.1,86.5,2551.49,4.98
R-71056,BNO|Sincronizada ,FEAST,Red,True,False,False,458.5226141885449,3.724138741043117,0.5459886738477192,46.76,3049.57,385.31,3.13,39.29,2562.66,0.46
R-71528,BNO|Stew|Carne Con Tamarindo,FT BUENO,Red,True,False,False,6198.537867378338,47.119650283964845,18.830910651567443,302.0,8948.13,1807.15,13.74,88.05,2608.78,5.49
R-71317,BNO|Taco|Al Hongo|2Pc,FEAST,Green,False,False,True,106.5520937349626,0.8788760744682589,0.297397223498066,9.61,417.97,91.86,0.76,8.28,360.32,0.26
R-67816,BNO|Taco|Al Pastor|2 PC,FT BUENO,Red,True,False,False,712.4039181969697,9.333448045117846,1.5301831777104309,124.13,3757.27,543.82,7.12,94.76,2868.15,1.17
R-67813,BNO|Taco|Breakfast|2PC,FT BUENO,Red,True,False,False,340.2870213121112,4.977055527929808,0.5484811452233318,57.48,2116.4,312.19,4.57,52.73,1941.65,0.5
R-67714,BNO|Taco|Carne Asada|2pc,FT BUENO,Red,True,False,False,2605.86577535217,21.060987543201,7.846900266566883,112.37,4183.75,1638.91,13.25,70.67,2631.29,4.94
R-70768,BNO|Taco|Carnitas|2pc,FEAST,Red,True,False,False,688.2526333341991,9.30729826970178,1.4487476568552116,124.27,3771.82,620.05,8.38,111.95,3398.04,1.31
R-68082,BNO|Taco|Cauliflower|2PC,FT BUENO,Green,False,False,True,249.01272745146065,2.2454533123989053,0.5814922163735285,20.35,975.56,145.62,1.31,11.9,570.5,0.34
R-67551,BNO|Taco|Chicken Tinga|2PC,FT BUENO,Red,True,False,False,438.0079402321816,8.079601777148975,0.9494274768765611,45.08,1429.88,446.95,8.24,46.0,1459.06,0.97
R-67695,BNO|Taco|Chickpea|2 pc,FT BUENO,Yellow,False,True,False,373.4788300346109,1.9490680697345928,1.7779216968404672,14.75,768.05,200.8,1.05,7.93,412.93,0.96
R-57239,BNO|Taco|Cod,FT BUENO,Red,True,False,False,746.9197168042463,8.16566561432636,1.245959516770944,195.74,2699.51,455.44,4.98,119.35,1646.04,0.76
R-71313,BNO|Taco|Crispy Cod|2PC,FEAST,Red,True,False,False,730.9874075674797,8.096721703142162,1.304666353444693,176.14,2708.04,440.35,4.88,106.11,1631.35,0.79
R-68085,BNO|Taco|Cumin Lime Chicken|2p,FT BUENO,Yellow,False,True,False,453.31513866180416,10.623149745975836,1.1292359752398669,38.21,424.99,273.08,6.4,23.02,256.02,0.68
R-67715,BNO|Taco|Elote|2 PC,FT BUENO,Yellow,False,True,False,416.8542377945181,2.949582668738853,0.8710751889057299,32.55,1959.24,220.56,1.56,17.22,1036.63,0.46
R-61877,BNO|Taco|Fried Chicken|2 PC,FT BUENO,Yellow,False,True,False,325.0925738581658,5.797570779811825,0.719367031736818,33.68,578.37,242.61,4.33,25.13,431.62,0.54
R-71310,BNO|Taco|Jackfruit Tinga|2 PC,FT BUENO,Yellow,False,True,False,253.81292393438997,2.261084093355832,0.4205992987606193,30.62,1629.61,235.01,2.09,28.35,1508.9,0.39
R-56711,BNO|Taco|Oceanwise prawn|2 PC,FT BUENO,Yellow,False,True,False,750.0381173661208,2.9837144130641344,0.2732410479892749,44.86,1786.61,503.38,2.0,30.11,1199.07,0.18
R-68118,BNO|Taco|Pollo Asado|2 PC,FT BUENO,Red,True,False,False,456.1392493208955,9.514952468081168,0.977532959254756,51.68,1382.23,410.94,8.57,46.56,1245.25,0.88
R-61835,BNO|Taco|Pork belly tajin|2 PC,FT BUENO,Red,True,False,False,628.0082536452197,8.234477645438066,1.3242838381193254,107.82,3324.45,519.02,6.81,89.11,2747.48,1.09
R-35882,BNO|Taco|Sweet Potato|2pc,FT BUENO,Green,False,False,True,120.98488073783048,1.1612146813333497,0.1985247670837741,4.87,163.85,87.04,0.84,3.5,117.88,0.14
R-67696,BNO|Tajin Tots|SIDE,FT BUENO,Green,False,False,True,145.54680000000002,1.1655,0.303,0.73,18.94,63.01,0.5,0.32,8.2,0.13
R-67821,BNO|Tofu Breakfast Scramble,FT GRILL BREAKFAST,Green,False,False,True,319.7300378931694,1.7984047892193649,0.8692183765927526,11.96,549.5,122.97,0.69,4.6,211.35,0.33
R-71509,BNO|Tostada|Cauliflower Cevich,FT BUENO,Green,False,False,True,72.31878536287282,0.8330991581934207,0.1908232753149744,5.46,250.68,44.1,0.51,3.33,152.85,0.12
R-67563,BNO|Tostada|Shrimp Ceviche,FT BUENO,Red,True,False,False,1590.28647883595,5.673658236266625,0.2932688871737877,90.7,3639.7,969.69,3.46,55.3,2219.33,0.18
R-71474,BNO|VEG|Chimichanga|PLATE,FEAST,Green,False,False,True,287.13418061886574,1.2731338081639876,0.6799559557502424,80.01,751.17,146.5,0.65,40.82,383.25,0.35
R-55811,BOX|BBQ Brisket + 2|ERP,SPECIALS,Red,True,False,False,6636.25573484604,52.28485030749394,0.8157136106456643,267.33,9862.43,2010.99,15.84,81.01,2988.62,0.25
R-47095,BOX|BBQ Salmon + 2|ERP,SPECIALS,Green,False,False,True,764.8413902908502,9.218869322638293,0.9951757755569796,173.41,1374.38,167.36,2.02,37.95,300.74,0.22
