IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
I-3118,30.000,g,0.00100000,25.0000,P-41321
I-3119,20.000,g,1.00000000,16.6667,P-41321
I-3632,10.000,g,1.00000000,8.3333,P-41321
I-3698,50.000,ml,0.00100000,41.6667,P-41321
I-5983,400.000,ml,0.00100000,333.3333,P-41321
I-6026,0.500,g,1.00000000,0.4167,P-41321
I-6820,75.000,g,0.00100000,62.5000,P-41321
I-4617,454.000,g,0.00220462,1.0318,P-41407
I-19283,1.000,bag,1.00000000,0.0021,P-42504
I-3080,2.500,Kg,2.20462000,0.8333,P-42510
I-3370,100.000,ml,1.00000000,33.3333,P-42510
I-3387,1000.000,ml,0.00100000,333.3333,P-42510
I-3695,175.000,ml,0.00100000,58.3333,P-42510
I-6443,50.000,ml,0.03381406,16.6667,P-42510
I-20348,5.000,ml,1.00000000,1.2500,P-43637
I-3670,15.000,ml,0.00100000,3.7500,P-43637
I-44472,0.100,g,1.00000000,0.0250,P-43637
I-4531,325.000,g,0.00220462,81.2500,P-43637
I-4724,1.000,g,0.00220462,0.2500,P-43637
I-52622,250.000,ml,0.00100000,62.5000,P-43637
I-5983,0.750,ml,0.00100000,0.1875,P-43637
I-7185,250.000,g,0.00100000,62.5000,P-43637
P-50636,100.000,g,1.00000000,25.0000,P-43637
I-19143,3.000,g,1.00000000,1.5000,P-43638
I-3355,236.000,ml,1.00000000,118.0000,P-43638
I-44632,1.000,g,1.00000000,0.5000,P-43638
I-4896,100.000,g,0.00220462,50.0000,P-43638
I-5983,50.000,ml,0.00100000,25.0000,P-43638
I-6443,20.000,ml,0.03381406,10.0000,P-43638
P-49605,75.000,g,1.00000000,37.5000,P-43638
P-50636,225.000,g,1.00000000,112.5000,P-43638
I-3388,3.000,L,1.00000000,0.7500,P-43675
I-3630,30.000,g,0.03527399,7.5000,P-43675
I-4341,85.000,g,0.01259785,21.2500,P-43675
I-6443,750.000,ml,0.03381406,187.5000,P-43675
P-18907,10.000,g,1.00000000,2.5000,P-43675
P-26020,50.000,g,0.00100000,12.5000,P-43675
P-54657,1.000,Kg,1000.00000000,0.2500,P-43675
P-56811,200.000,g,0.00100000,50.0000,P-43675
I-3898,45.000,g,0.00100000,30.0000,P-43860
I-1820,200.000,ml,0.00100000,0.4000,P-44309
I-23753,5.000,g,0.00100000,0.0100,P-44309
I-3223,75.000,ml,0.00100000,0.1500,P-44309
I-4800,100.000,g,0.00220462,0.2000,P-44309
I-5003,100.000,g,0.00100000,0.2000,P-44309
P-50636,60.000,g,1.00000000,0.1200,P-44309
I-3110,1.000,Kg,1000.00000000,1.0000,P-44749
I-5983,1.000,L,1.00000000,1.0000,P-44749
P-43674,250.000,ml,1.00000000,250.0000,P-44749
I-4557,21.000,Kg,0.88183000,1.1667,P-45403
I-4693,1.000,CT,1.00000000,0.3333,P-46509
I-3099,1.000,Kg,1000.00000000,0.6667,P-47360
P-7341,2.000,Kg,1.00000000,1.3333,P-47360
I-19143,8.000,g,1.00000000,2.0000,P-49035
I-2174,500.000,ml,0.00100000,125.0000,P-49035
I-2245,130.000,g,0.00100000,32.5000,P-49035
I-3321,60.000,g,0.00100000,15.0000,P-49035
I-4907,400.000,g,0.00100000,100.0000,P-49035
P-50636,240.000,g,1.00000000,60.0000,P-49035
P-50658,1.500,CT,1.00000000,0.3750,P-49035
I-1813,40.000,ml,0.03381406,18.1818,P-50539
I-2140,200.000,g,0.00100000,90.9091,P-50539
I-2653,25.000,g,0.00220462,11.3636,P-50539
I-3563,15.000,ml,1.00000000,6.8182,P-50539
I-3572,15.000,ml,0.00100000,6.8182,P-50539
I-5983,50.000,ml,0.00100000,22.7273,P-50539
I-60772,2.000,L,1.00000000,0.9091,P-50539
P-50583,250.000,g,1.00000000,113.6364,P-50539
I-3660,4.000,cup,0.20000000,3.3333,P-50625
I-5983,1.000,L,1.00000000,0.8333,P-50625
I-1821,100.000,ml,1.00000000,50.0000,P-50627
I-30101,115.000,g,0.00100000,57.5000,P-50627
I-4724,1.500,g,0.00220462,0.7500,P-50627
I-6443,45.000,ml,0.03381406,22.5000,P-50627
P-50625,30.000,ml,0.00100000,15.0000,P-50627
I-4458,1.000,CT,1.00000000,1.3333,P-50658
I-12176,2.000,g,0.00100000,2.0000,P-50965
I-21727,100.000,ml,1.00000000,100.0000,P-50965
I-3321,60.000,g,0.00100000,60.0000,P-50965
I-3387,50.000,ml,0.00100000,50.0000,P-50965
I-3388,750.000,ml,0.00100000,750.0000,P-50965
I-42143,75.000,g,0.00100000,75.0000,P-50965
I-2159,2.000,CT,1.00000000,1.0000,P-51134
I-4917,1.000,Kg,2.20462000,2.0000,P-51538
I-1813,4.000,ml,0.03381406,0.0133,P-52117
I-3388,10.000,ml,0.00100000,0.0333,P-52117
I-3580,2.000,g,1.00000000,0.0067,P-52117
P-26019,1.000,g,1.00000000,0.0033,P-52117
P-46870,2.000,g,1.00000000,0.0067,P-52117
P-51130,300.000,g,1.00000000,1.0000,P-52117
I-6017,19.000,L,1.00000000,2.0000,P-52221
P-52221,27.000,g,0.00100000,27.0000,P-52222
I-17580,55.000,g,0.00220462,0.9167,P-54455
P-41321,45.000,ml,0.00100000,0.7500,P-54455
I-4472,1.000,CT,1.00000000,0.0083,P-54657
I-3388,150.000,ml,0.00100000,75.0000,P-55141
I-4747,500.000,g,0.00220462,250.0000,P-55141
I-4978,2.000,Kg,1.00000000,1.0000,P-55141
I-5975,50.000,g,0.00100000,25.0000,P-55141
P-18907,15.000,g,1.00000000,7.5000,P-55141
I-1820,355.000,ml,0.00100000,88.7500,P-55184
I-20348,2.000,ml,1.00000000,0.5000,P-55184
I-30101,50.000,g,0.00100000,12.5000,P-55184
I-3621,1.000,g,1.00000000,0.2500,P-55184
I-5003,200.000,g,0.00100000,50.0000,P-55184
I-5983,30.000,ml,0.00100000,7.5000,P-55184
P-50636,240.000,g,1.00000000,60.0000,P-55184
P-6856,350.000,ml,0.00100000,87.5000,P-55184
P-9854,1.000,Kg,1.00000000,1.0000,P-56487
I-19143,30.000,g,1.00000000,15.0000,P-56612
I-20348,30.000,ml,1.00000000,15.0000,P-56612
I-2980,10.000,g,0.00100000,5.0000,P-56612
I-3290,50.000,g,0.00100000,25.0000,P-56612
I-3355,300.000,ml,1.00000000,150.0000,P-56612
I-3638,0.500,g,1.00000000,0.2500,P-56612
I-6026,1.000,g,1.00000000,0.5000,P-56612
P-50636,200.000,g,1.00000000,100.0000,P-56612
I-13253,2.000,ea,1.00000000,1.0000,P-56681
I-19143,12.000,g,1.00000000,6.0000,P-56681
I-3225,40.000,ml,0.00100000,20.0000,P-56681
I-3670,14.000,ml,0.00100000,7.0000,P-56681
I-5022,75.000,g,0.00100000,37.5000,P-56681
I-5983,50.000,ml,0.00100000,25.0000,P-56681
I-6443,5.000,ml,0.03381406,2.5000,P-56681
P-56942,30.000,g,0.00100000,15.0000,P-56681
P-6856,100.000,ml,0.00100000,50.0000,P-56681
P-56780,500.000,g,1.00000000,1.0776,P-56779
I-18803,1.000,L,1.00000000,0.0014,P-56780
I-4787,4.540,Kg,2.20462000,1.1350,P-56811
I-3387,1.100,L,1.00000000,0.6286,P-56870
I-3397,500.000,ml,0.00100000,285.7143,P-56870
I-3695,100.000,ml,0.00100000,57.1429,P-56870
I-47774,250.000,ml,0.00100000,142.8571,P-56870
I-9375,10.000,ml,0.00100000,5.7143,P-56870
I-2897,200.000,g,0.00100000,200.0000,P-56951
I-3389,550.000,ml,0.00100000,550.0000,P-56951
I-3642,5.000,g,1.00000000,5.0000,P-56951
I-6026,15.000,g,1.00000000,15.0000,P-56951
I-9382,250.000,ml,0.00100000,250.0000,P-56951
I-3591,400.000,g,1.00000000,1.1429,P-57063
I-6777,1.000,CT,1.00000000,0.0016,P-57092
I-4461,1.000,lb,2.49226576,1.2500,P-57206
I-10864,150.000,ml,0.00100000,0.1000,P-57217
I-10866,150.000,g,0.00100000,0.1000,P-57217
P-26514,75.000,g,1.00000000,0.0500,P-57217
P-34880,25.000,g,0.00100000,0.0167,P-57217
P-40595,50.000,ml,0.00100000,0.0333,P-57217
P-50581,200.000,g,0.00100000,0.1333,P-57217
P-51250,1.000,Kg,1.00000000,0.0007,P-57217
I-3619,6.000,g,1.00000000,0.6667,P-58362
I-3660,0.400,Kg,1.00000000,0.0444,P-58362
I-42230,0.100,Kg,1000.00000000,0.0111,P-58362
I-4657,0.300,Kg,2.20462000,0.0333,P-58362
I-4709,0.375,Kg,11.90476000,0.0417,P-58362
I-4745,0.750,Kg,2.20462000,0.0833,P-58362
I-5983,12.000,L,1.00000000,1.3333,P-58362
I-6026,0.675,Kg,1000.00000000,0.0750,P-58362
I-7065,10.000,Kg,1.00000000,1.1111,P-58362
P-44901,15.000,g,0.00100000,1.6667,P-58362
P-50676,20.000,g,1.00000000,2.2222,P-58362
I-4823,12.000,HEAD,1.00000000,3.0000,P-61817
I-10864,150.000,ml,0.00100000,150.0000,P-61886
I-10866,100.000,g,0.00100000,100.0000,P-61886
P-26514,30.000,g,1.00000000,30.0000,P-61886
P-32692,300.000,g,0.00100000,300.0000,P-61886
P-34880,25.000,g,0.00100000,25.0000,P-61886
P-40595,50.000,ml,0.00100000,50.0000,P-61886
P-47360,250.000,g,0.00100000,250.0000,P-61886
I-3771,22.000,oz,0.06250000,3.6667,P-6856
I-5983,6.000,L,1.00000000,1.0000,P-6856
I-13226,60.000,g,0.00220462,1.0000,R-34864
I-17159,20.000,g,0.00220462,1.0000,R-34864
I-4473,0.250,HEAD,1.00000000,1.0000,R-34864
I-7953,20.000,g,0.00100000,1.0000,R-34864
P-26047,0.500,ea,1.00000000,1.0000,R-34864
P-26050,20.000,ml,0.00100000,1.0000,R-34864
P-28759,35.000,g,0.00100000,1.0000,R-34864
P-34084,5.000,g,0.00100000,1.0000,R-34864
P-42425,10.000,g,1.00000000,1.0000,R-34864
P-36066,1.000,ea,1.00000000,1.0000,R-36763
P-36793,1.000,ea,1.00000000,1.0000,R-36814
P-36815,1.000,ea,1.00000000,1.0000,R-36817
I-37113,1.000,ea,1.00000000,1.0000,R-37735
I-36995,1.000,ea,1.00000000,1.0000,R-37738
P-44309,348.000,ml,1.00000000,1.0000,R-40466
I-2122,10.000,g,0.00100000,1.0000,R-40545
I-4896,15.000,g,0.00220462,1.0000,R-40545
I-6014,30.000,ml,0.00100000,1.0000,R-40545
P-10115,50.000,g,0.00100000,1.0000,R-40545
P-36571,40.000,ml,0.00100000,1.0000,R-40545
P-44506,1.000,each,1.00000000,1.0000,R-40545
P-51130,110.000,g,1.00000000,1.0000,R-40545
P-7736,125.000,g,0.00100000,1.0000,R-40545
P-8372,60.000,ml,0.00100000,1.0000,R-40545
P-9778,65.000,g,0.00100000,1.0000,R-40545
P-43637,1.000,ea,1.00000000,1.0000,R-43697
P-28369,1.000,ea,1.00000000,1.0000,R-43886
P-28371,40.000,g,1.00000000,1.0000,R-43886
P-28373,1.000,un,1.00000000,1.0000,R-43886
P-43860,40.000,g,0.03527399,1.0000,R-43886
P-43638,1.000,ea,1.00000000,1.0000,R-44306
I-30178,0.500,SHEET,1.00000000,1.0000,R-44324
P-26514,2.000,g,1.00000000,1.0000,R-44324
P-42504,20.000,g,1.00000000,1.0000,R-44324
P-42510,60.000,ml,0.00100000,1.0000,R-44324
P-44749,60.000,g,0.00100000,1.0000,R-44324
P-53003,80.000,g,0.00100000,1.0000,R-44324
P-9838,70.000,g,0.00100000,1.0000,R-44324
P-36780,1.000,ea,1.00000000,1.0000,R-44591
I-13226,80.000,g,0.00220462,1.0000,R-46547
I-20206,30.000,g,0.00100000,1.0000,R-46547
P-10115,40.000,g,0.00100000,1.0000,R-46547
P-28222,60.000,ml,0.00100000,1.0000,R-46547
P-44633,40.000,g,0.00100000,1.0000,R-46547
P-46546,20.000,g,0.00100000,1.0000,R-46547
P-9765,25.000,g,0.00100000,1.0000,R-46547
P-49035,1.000,ea,1.00000000,1.0000,R-49036
P-50627,1.000,srvg,1.00000000,1.0000,R-50298
I-2126,25.000,g,0.00100000,1.0000,R-50301
P-33911,50.000,g,0.00100000,1.0000,R-50301
P-40584,25.000,g,0.00100000,1.0000,R-50301
P-44506,1.000,each,1.00000000,1.0000,R-50301
P-46864,175.000,g,1.00000000,1.0000,R-50301
P-50543,35.000,g,0.00100000,1.0000,R-50301
P-51134,1.000,un,1.00000000,1.0000,R-50301
I-2141,30.000,g,0.00100000,1.0000,R-50302
P-13648,40.000,g,0.00100000,1.0000,R-50302
P-50539,60.000,ml,0.00100000,1.0000,R-50302
P-54697,1.000,each,1.00000000,1.0000,R-50302
P-57092,140.000,g,1.00000000,1.0000,R-50302
P-46509,1.000,each,1.00000000,1.0000,R-55059
P-52943,3.000,g,1.00000000,1.0000,R-55059
P-57217,225.000,g,1.00000000,1.0000,R-55059
I-13226,40.000,g,0.00220462,1.0000,R-55142
I-3016,20.000,g,0.00100000,1.0000,R-55142
P-13933,30.000,ml,0.00100000,1.0000,R-55142
P-43675,60.000,ml,0.00100000,1.0000,R-55142
P-45403,30.000,g,0.00100000,1.0000,R-55142
P-50966,40.000,g,0.00100000,1.0000,R-55142
P-55141,30.000,g,0.00100000,1.0000,R-55142
P-55548,40.000,g,0.00100000,1.0000,R-55142
P-57092,40.000,g,1.00000000,1.0000,R-55142
P-57236,20.000,g,0.00100000,1.0000,R-55142
P-7635,30.000,g,0.00100000,1.0000,R-55142
P-9854,10.000,g,0.00100000,1.0000,R-55142
P-10115,85.000,g,0.00100000,1.0000,R-55144
P-26048,25.000,ml,0.00100000,1.0000,R-55144
P-32663,20.000,g,0.00100000,1.0000,R-55144
P-35258,5.000,g,0.00100000,1.0000,R-55144
P-45047,3.000,g,0.00100000,1.0000,R-55144
P-46546,40.000,g,0.00100000,1.0000,R-55144
P-9765,25.000,g,0.00100000,1.0000,R-55144
P-9768,40.000,g,0.00220462,1.0000,R-55144
P-9781,50.000,g,0.00100000,1.0000,R-55144
P-55184,1.000,ea,1.00000000,1.0000,R-55185
I-55631,1.000,each,1.00000000,1.0000,R-55997
I-55630,1.000,each,1.00000000,1.0000,R-56004
I-45691,1.000,ea,1.00000000,1.0000,R-56005
I-44101,1.000,ea,1.00000000,1.0000,R-56008
I-55632,1.000,each,1.00000000,1.0000,R-56009
I-52118,1.000,ea,1.00000000,1.0000,R-56026
I-55629,1.000,each,1.00000000,1.0000,R-56027
I-55627,1.000,each,1.00000000,1.0000,R-56040
I-55631,1.000,each,1.00000000,1.0000,R-56072
I-52119,1.000,ea,1.00000000,1.0000,R-56106
I-52121,1.000,ea,1.00000000,1.0000,R-56313
I-13226,60.000,g,0.00220462,1.0000,R-56461
I-6829,5.000,g,0.00100000,1.0000,R-56461
P-25893,60.000,g,0.00100000,1.0000,R-56461
P-26047,0.500,ea,1.00000000,1.0000,R-56461
P-33911,20.000,g,0.00100000,1.0000,R-56461
P-50966,10.000,g,0.00100000,1.0000,R-56461
P-56951,30.000,ml,0.00100000,1.0000,R-56461
P-56952,30.000,g,0.00100000,1.0000,R-56461
I-52120,1.000,ea,1.00000000,1.0000,R-56512
I-2141,5.000,g,0.00100000,1.0000,R-56513
P-46545,75.000,g,0.00100000,1.0000,R-56513
R-62019,1.000,ea,1.00000000,1.0000,R-56513
I-4463,30.000,g,0.00220462,1.0000,R-56539
I-4473,0.500,HEAD,1.00000000,1.0000,R-56539
I-4896,30.000,g,0.00220462,1.0000,R-56539
I-5021,10.000,g,0.00220462,1.0000,R-56539
I-57743,5.000,g,0.00220462,1.0000,R-56539
P-26051,40.000,ml,0.00100000,1.0000,R-56539
P-50289,5.000,g,1.00000000,1.0000,R-56539
P-50677,15.000,g,0.00100000,1.0000,R-56539
P-56612,1.000,ea,1.00000000,1.0000,R-56613
P-56681,1.000,ea,1.00000000,1.0000,R-56680
P-42425,15.000,g,1.00000000,1.0000,R-57281
P-43699,10.000,g,1.00000000,1.0000,R-57281
P-49605,10.000,g,1.00000000,1.0000,R-57281
P-50965,25.000,ml,0.00100000,1.0000,R-57281
P-50966,15.000,g,0.00100000,1.0000,R-57281
P-50967,20.000,g,0.00100000,1.0000,R-57281
P-53003,125.000,g,0.00100000,1.0000,R-57281
P-26913,40.000,g,0.00100000,1.0000,R-58379
P-35691,20.000,g,0.00100000,1.0000,R-58379
P-46911,25.000,g,0.00100000,1.0000,R-58379
P-53448,170.000,g,1.00000000,1.0000,R-58379
P-57206,40.000,g,0.00220462,1.0000,R-58379
P-57236,25.000,g,0.00100000,1.0000,R-58379
I-10605,1.000,CT,1.00000000,1.0000,R-60982
P-26633,25.000,g,0.00100000,1.0000,R-60982
P-33555,35.000,ml,0.00100000,1.0000,R-60982
P-46862,40.000,g,0.00100000,1.0000,R-60982
P-52222,1.000,ea,1.00000000,1.0000,R-60982
P-54455,90.000,g,1.00000000,1.0000,R-60982
P-28989,20.000,g,0.00100000,1.0000,R-61740
P-38554,20.000,g,0.00100000,1.0000,R-61740
P-46546,15.000,g,0.00100000,1.0000,R-61740
P-47361,40.000,ml,0.00100000,1.0000,R-61740
P-50966,20.000,g,0.00100000,1.0000,R-61740
P-57092,40.000,g,1.00000000,1.0000,R-61740
P-61817,20.000,g,0.00100000,1.0000,R-61740
P-9767,20.000,g,0.00100000,1.0000,R-61740
P-9854,5.000,g,0.00100000,1.0000,R-61740
I-52244,50.000,g,0.00220462,1.0000,R-61883
P-36623,20.000,ml,0.00100000,1.0000,R-61883
P-40584,20.000,g,0.00100000,1.0000,R-61883
P-52117,110.000,g,1.00000000,1.0000,R-61883
P-52943,5.000,g,1.00000000,1.0000,R-61883
P-57063,2.000,g,1.00000000,1.0000,R-61883
I-52244,50.000,g,0.00220462,1.0000,R-61884
P-36623,20.000,ml,0.00100000,1.0000,R-61884
P-40584,20.000,g,0.00100000,1.0000,R-61884
P-52117,110.000,g,1.00000000,1.0000,R-61884
P-52943,5.000,g,1.00000000,1.0000,R-61884
P-55260,75.000,g,0.00100000,1.0000,R-61884
P-57063,2.000,g,1.00000000,1.0000,R-61884
R-55059,0.250,ea,1.00000000,1.0000,R-61884
R-61887,0.250,ea,1.00000000,1.0000,R-61884
P-46509,1.000,each,1.00000000,1.0000,R-61887
P-52943,3.000,g,1.00000000,1.0000,R-61887
P-61886,225.000,g,0.00100000,1.0000,R-61887
I-52244,50.000,g,0.00220462,1.0000,R-61889
P-36623,20.000,ml,0.00100000,1.0000,R-61889
P-40584,20.000,g,0.00100000,1.0000,R-61889
P-52117,110.000,g,1.00000000,1.0000,R-61889
P-52943,5.000,g,1.00000000,1.0000,R-61889
P-55260,150.000,g,0.00100000,1.0000,R-61889
P-57063,2.000,g,1.00000000,1.0000,R-61889
R-55059,0.500,ea,1.00000000,1.0000,R-61889
R-61887,0.500,ea,1.00000000,1.0000,R-61889
I-2141,30.000,g,0.00100000,1.0000,R-62019
P-13648,40.000,g,0.00100000,1.0000,R-62019
P-20239,60.000,g,0.00100000,1.0000,R-62019
P-35750,60.000,ml,0.00100000,1.0000,R-62019
P-54697,1.000,each,1.00000000,1.0000,R-62019
P-57092,60.000,g,1.00000000,1.0000,R-62019
I-5021,40.000,g,0.00220462,1.0000,R-62269
P-26882,15.000,g,0.00100000,1.0000,R-62269
P-44506,1.000,each,1.00000000,1.0000,R-62269
P-53003,50.000,g,0.00100000,1.0000,R-62269
P-56487,20.000,g,0.00100000,1.0000,R-62269
P-56779,25.000,g,1.00000000,1.0000,R-62269
P-56870,20.000,ml,0.00100000,1.0000,R-62269
I-20206,30.000,g,0.00100000,1.0000,R-62529
I-52244,80.000,g,0.00220462,1.0000,R-62529
P-10115,40.000,g,0.00100000,1.0000,R-62529
P-28222,60.000,ml,0.00100000,1.0000,R-62529
P-44633,40.000,g,0.00100000,1.0000,R-62529
P-46545,75.000,g,0.00100000,1.0000,R-62529
P-46546,20.000,g,0.00100000,1.0000,R-62529
P-9765,25.000,g,0.00100000,1.0000,R-62529
I-13226,40.000,g,0.00220462,1.0000,R-64467
I-3016,20.000,g,0.00100000,1.0000,R-64467
P-13933,30.000,ml,0.00100000,1.0000,R-64467
P-43675,60.000,ml,0.00100000,1.0000,R-64467
P-45403,30.000,g,0.00100000,1.0000,R-64467
P-46545,75.000,g,0.00100000,1.0000,R-64467
P-50966,40.000,g,0.00100000,1.0000,R-64467
P-55141,30.000,g,0.00100000,1.0000,R-64467
P-55548,40.000,g,0.00100000,1.0000,R-64467
P-57092,40.000,g,1.00000000,1.0000,R-64467
P-57236,20.000,g,0.00100000,1.0000,R-64467
P-7635,30.000,g,0.00100000,1.0000,R-64467
P-9854,10.000,g,0.00100000,1.0000,R-64467
I-36995,1.000,ea,1.00000000,1.0000,R-65798
I-3619,5.000,g,1.00000000,0.5000,P-14161
I-3649,10.000,g,1.00000000,1.0000,P-14161
I-3992,5.000,Kg,1.00000000,0.5000,P-14161
I-4590,907.184,g,0.00220462,90.7184,P-14161
I-4599,1.000,HEAD,1.00000000,0.1000,P-14161
I-4742,907.184,g,0.00220462,90.7184,P-14161
I-4919,56.699,g,0.00220462,5.6699,P-14161
I-5983,12.000,L,1.00000000,1.2000,P-14161
I-12176,5.000,g,0.00100000,3.5336,P-25306
I-3623,14.174,g,1.00000000,10.0170,P-25306
I-3660,500.000,ml,0.00084535,353.3569,P-25306
I-3696,2.000,L,1000.00000000,1.4134,P-25306
I-4574,907.184,g,0.00220462,641.1194,P-25306
I-4635,453.592,g,0.00220462,320.5597,P-25306
I-4657,28.349,g,0.00220462,20.0346,P-25306
I-4660,28.349,g,0.00220462,20.0346,P-25306
P-41468,16.000,L,1.00000000,1.7637,P-26136
P-50547,11.360,Kg,2.20462000,1.2522,P-26136
I-4509,0.120,Kg,2.20462000,0.1333,P-26517
I-4633,0.240,Kg,2.20462000,0.2667,P-26517
I-4750,0.240,Kg,2.20462000,0.2667,P-26517
P-10113,0.240,Kg,1.00000000,0.2667,P-26517
P-18907,0.020,Kg,1000.00000000,0.0222,P-26517
P-26515,1.000,L,1.00000000,1.1111,P-26517
I-3392,20.000,ml,0.00100000,23.5294,P-34832
I-47774,30.000,ml,0.00100000,35.2941,P-34832
P-10113,85.000,g,0.00100000,100.0000,P-34832
P-34880,25.000,g,0.00100000,29.4118,P-34832
P-47511,1.000,Kg,1.00000000,1.1765,P-34832
P-48495,40.000,g,1.00000000,47.0588,P-34832
I-3388,75.000,ml,0.00100000,25.0000,P-35268
I-3619,1.000,g,1.00000000,0.3333,P-35268
I-37477,0.100,Kg,1000.00000000,0.0333,P-35268
I-4787,0.095,Kg,2.20462000,0.0317,P-35268
I-4933,0.350,g,0.00220462,0.1167,P-35268
I-5983,2.750,L,1.00000000,0.9167,P-35268
P-18907,5.000,g,1.00000000,1.6667,P-35268
P-39167,0.100,Kg,1.00000000,0.0333,P-35268
P-7444,0.035,Kg,1.00000000,0.0117,P-35268
I-17932,100.000,g,0.00100000,7.1429,P-35318
I-29019,72.000,g,1.00000000,5.1429,P-35318
I-5983,15.000,L,1.00000000,1.0714,P-35318
I-16979,2.500,Kg,2.20462000,1.0020,P-35881
I-3388,100.000,ml,0.00100000,40.0802,P-35881
I-3629,5.000,g,0.03527399,2.0040,P-35881
I-3630,5.000,g,0.03527399,2.0040,P-35881
I-4657,30.000,g,0.00220462,12.0240,P-35881
I-4742,250.000,g,0.00220462,100.2004,P-35881
I-6026,10.000,g,1.00000000,4.0080,P-35881
I-6443,90.000,ml,0.03381406,36.0721,P-35881
P-24750,40.000,g,0.00100000,16.0321,P-35881
I-19665,5.000,Kg,1.00000000,1.2500,P-35894
I-3388,250.000,ml,0.00100000,62.5000,P-35894
I-3629,20.000,g,0.03527399,5.0000,P-35894
I-3630,30.000,g,0.03527399,7.5000,P-35894
I-6026,30.000,g,1.00000000,7.5000,P-35894
I-6443,118.294,ml,0.03381406,29.5735,P-35894
P-48495,60.000,g,1.00000000,15.0000,P-35894
P-50552,0.500,Kg,2.20462000,0.1250,P-35894
P-7444,200.000,ml,0.00100000,50.0000,P-35894
I-3223,1.000,L,1.00000000,0.2000,P-35895
I-3386,100.000,ml,0.00100000,20.0000,P-35895
I-3477,2.000,Kg,2.20462000,0.4000,P-35895
I-5983,4.000,L,1.00000000,0.8000,P-35895
I-6026,10.000,g,1.00000000,2.0000,P-35895
P-48495,75.000,g,1.00000000,15.0000,P-35895
P-7444,100.000,ml,0.00100000,20.0000,P-35895
P-9741,50.000,g,0.00100000,10.0000,P-35895
P-9746,0.500,Kg,2.20462000,0.1000,P-35895
I-22026,400.000,ml,0.00100000,53.3333,P-35898
I-2217,1.000,L,1.00000000,0.1333,P-35898
I-2254,2.000,L,1.00000000,0.2667,P-35898
I-6026,5.000,g,1.00000000,0.6667,P-35898
I-60772,4.000,L,1.00000000,0.5333,P-35898
I-6443,100.000,ml,0.03381406,13.3333,P-35898
I-16215,141.747,g,0.00100000,25.7722,P-36616
I-3392,50.000,ml,0.00100000,9.0909,P-36616
I-3660,100.000,g,0.00100000,18.1818,P-36616
I-3867,7.500,Kg,1.00000000,1.3636,P-36616
I-4742,2.267,Kg,2.20462000,0.4122,P-36616
I-47774,236.580,ml,0.00100000,43.0145,P-36616
P-34880,59.147,g,0.00100000,10.7540,P-36616
P-7444,29.573,ml,0.00100000,5.3769,P-36616
I-44341,50.000,g,1.00000000,50.0000,P-36621
I-60772,1.000,L,1.00000000,1.0000,P-36621
I-3217,141.747,g,0.00100000,141.7470,P-40407
I-3494,88.720,ml,0.00100000,88.7200,P-40407
I-2911,2.000,g,0.00100000,0.2000,P-40624
I-3630,5.000,g,0.03527399,0.5000,P-40624
I-37470,1.400,Kg,1000.00000000,0.1400,P-40624
I-4787,50.000,g,0.00220462,5.0000,P-40624
I-5983,5.000,L,1.00000000,0.5000,P-40624
I-6443,50.000,ml,0.03381406,5.0000,P-40624
P-14161,4.000,L,1.00000000,0.4000,P-40624
P-26019,5.000,g,1.00000000,0.5000,P-40624
P-26020,15.000,g,0.00100000,1.5000,P-40624
P-44510,50.000,g,1.00000000,5.0000,P-40624
P-56923,500.000,g,1.00000000,50.0000,P-40624
P-9746,0.450,Kg,2.20462000,0.0450,P-40624
I-3386,60.000,ml,0.00100000,60.0000,P-40626
I-3623,10.000,g,1.00000000,10.0000,P-40626
I-3630,10.000,g,0.03527399,10.0000,P-40626
I-3639,20.000,g,1.00000000,20.0000,P-40626
I-3677,0.240,L,1.00000000,0.2400,P-40626
P-14161,0.237,L,1.00000000,0.2370,P-40626
P-18907,15.000,g,1.00000000,15.0000,P-40626
P-7444,0.050,Kg,1.00000000,0.0500,P-40626
I-3621,75.000,g,1.00000000,2.5000,P-41548
I-3676,3.000,L,1.00000000,0.1000,P-41548
I-3697,0.200,L,1.00000000,0.0067,P-41548
I-4745,6.000,lb,1.00000000,0.2000,P-41548
I-5983,7.000,L,1.00000000,0.2333,P-41548
I-6026,3.000,g,1.00000000,0.1000,P-41548
P-26020,250.000,g,0.00100000,8.3333,P-41548
P-50587,12.000,Kg,1.00000000,0.4000,P-41548
P-51535,300.000,g,1.00000000,10.0000,P-41548
P-57143,100.000,g,0.00100000,3.3333,P-41548
P-59591,500.000,ml,0.00100000,16.6667,P-41548
I-3149,1.250,Kg,0.94667000,0.6250,P-41998
I-3388,30.000,ml,0.00100000,15.0000,P-41998
I-4933,125.000,g,0.00220462,62.5000,P-41998
P-18907,5.000,g,1.00000000,2.5000,P-41998
P-32661,1.500,L,1.00000000,0.7500,P-41998
P-38556,225.000,g,0.00100000,112.5000,P-41998
P-7444,30.000,g,0.00100000,15.0000,P-41998
I-3630,50.000,ml,0.01431308,0.8333,P-44505
I-3677,20.000,L,1.00000000,0.3333,P-44505
I-4742,2.500,Kg,2.20462000,0.0417,P-44505
I-4978,5.000,Kg,1.00000000,0.0833,P-44505
