IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
I-6028,150.000,g,0.00100000,5.2743,P-43931
I-6443,150.000,ml,0.03381406,5.2743,P-43931
P-39167,5.000,Kg,1.00000000,0.1758,P-43931
P-43930,2.850,Kg,1.00000000,0.1002,P-43931
P-9765,3.000,Kg,1.00000000,0.1055,P-43931
I-3223,2.800,L,1.00000000,0.4308,P-43932
I-3660,100.000,g,0.00100000,15.3846,P-43932
I-3837,5.000,Kg,1.00000000,0.7692,P-43932
I-4708,1.000,lb,1.00000000,0.1538,P-43932
I-5983,6.000,L,1.00000000,0.9231,P-43932
I-6026,50.000,g,1.00000000,7.6923,P-43932
P-34880,150.000,g,0.00100000,23.0769,P-43932
I-4626,10.000,CT,1.00000000,3.0303,P-43962
I-1813,250.000,ml,0.03381406,178.5714,P-44311
I-6006,1000.000,ml,0.00100000,714.2857,P-44311
I-6026,1.000,g,1.00000000,0.7143,P-44311
P-46492,100.000,g,0.00100000,71.4286,P-44311
P-20239,1.500,Kg,1.00000000,0.2400,P-44312
P-41619,1.500,Kg,1.00000000,0.2400,P-44312
P-43962,1.000,Kg,1.00000000,0.1600,P-44312
P-46492,75.000,g,0.00100000,12.0000,P-44312
P-48933,500.000,g,0.00100000,80.0000,P-44312
P-50429,100.000,g,1.00000000,16.0000,P-44312
P-50587,2.000,Kg,1.00000000,0.3200,P-44312
I-4593,12.000,CT,1.00000000,2.0000,P-44363
I-51440,84.000,g,1.00000000,14.0000,P-44363
I-6026,25.000,g,1.00000000,4.1667,P-44363
I-3387,75.000,ml,0.00100000,41.6667,P-44633
I-4978,2.000,Kg,1.00000000,1.1111,P-44633
P-18907,7.000,g,1.00000000,3.8889,P-44633
I-3387,25.000,ml,0.00100000,5.5556,P-44641
I-6026,20.000,g,1.00000000,4.4444,P-44641
I-7388,5.000,Kg,1.00000000,1.1111,P-44641
I-17054,4.540,Kg,1.00000000,0.2671,P-44686
I-3388,500.000,ml,0.00100000,29.4118,P-44686
I-3656,80.000,g,0.00100000,4.7059,P-44686
I-3660,2.000,Kg,1.00000000,0.1176,P-44686
I-40458,110.000,g,1.00000000,6.4706,P-44686
I-47774,1.200,L,1.00000000,0.0706,P-44686
I-5983,12.000,L,1.00000000,0.7059,P-44686
P-10496,1000.000,g,0.00100000,58.8235,P-44686
P-26020,1.200,Kg,1.00000000,0.0706,P-44686
P-50552,2.200,Kg,2.20462000,0.1294,P-44686
I-3855,40.000,Kg,1.00000000,0.7273,P-45416
P-44686,15.000,Kg,1.00000000,0.2727,P-45416
I-2254,2.000,L,1.00000000,0.0909,P-50006
I-3290,850.000,g,0.00100000,38.6364,P-50006
I-3388,125.000,ml,0.00100000,5.6818,P-50006
I-7061,1.000,L,1.00000000,0.0455,P-50006
I-8060,850.000,g,1.00000000,38.6364,P-50006
P-18907,30.000,g,1.00000000,1.3636,P-50006
P-26205,2.250,Kg,1.00000000,0.1023,P-50006
P-26308,15.000,L,1.00000000,0.6818,P-50006
P-38556,2.000,Kg,1.00000000,0.0909,P-50006
P-44652,500.000,g,0.00100000,22.7273,P-50006
I-3388,200.000,ml,0.00100000,23.5294,P-50473
I-3435,700.000,g,0.00101284,82.3529,P-50473
I-3695,100.000,ml,0.00100000,11.7647,P-50473
I-4657,100.000,g,0.00220462,11.7647,P-50473
I-57545,10.000,Kg,1.00000000,1.1765,P-50473
P-18907,30.000,g,1.00000000,3.5294,P-50473
P-32673,10.000,L,1.00000000,1.1765,P-50473
P-34123,1.000,Kg,1.00000000,0.1176,P-50473
P-43702,1.000,Kg,1.00000000,0.1176,P-50473
P-50692,100.000,g,1.00000000,0.7692,P-50691
I-11094,300.000,g,0.00100000,1.0000,P-50795
I-12176,8.000,g,0.00100000,0.0267,P-50795
I-3388,15.000,ml,0.00100000,0.0500,P-50795
I-5975,2.500,mg,0.00000100,0.0083,P-50795
P-43440,40.000,g,0.00100000,0.1333,P-50795
I-2254,1.000,L,1.00000000,1.0000,P-50826
I-5983,0.250,L,1.00000000,0.2500,P-50826
I-13423,1.000,Kg,1.00000000,1.1765,P-51194
I-6820,10.000,g,0.00100000,11.7647,P-51194
P-18907,5.000,g,1.00000000,5.8824,P-51194
I-4016,1.200,Kg,1.00000000,0.7500,P-51579
I-51440,84.000,g,1.00000000,52.5000,P-51579
P-33530,350.000,g,0.00100000,218.7500,P-51579
P-44641,10.000,Kg,1.00000000,0.8333,P-52039
P-44686,2.000,Kg,1.00000000,0.1667,P-52039
I-3619,5.000,g,1.00000000,1.4045,P-53256
I-3658,750.000,g,0.00100000,210.6742,P-53256
I-3698,375.000,ml,0.00100000,105.3371,P-53256
I-47774,1.800,L,1.00000000,0.5056,P-53256
I-4796,25.000,g,0.00220462,7.0225,P-53256
P-26020,120.000,g,0.00100000,33.7079,P-53256
P-43440,454.000,g,0.00100000,127.5281,P-53256
P-43931,21.500,Kg,1.00000000,0.4624,P-54849
P-43932,25.000,Kg,1.00000000,0.5376,P-54849
I-3458,200.000,g,0.00093897,40.0000,P-55494
I-36672,2.500,Kg,2.20462000,0.5000,P-55494
I-5983,5.000,L,1.00000000,1.0000,P-55494
I-11094,500.000,g,0.00100000,16.0772,P-56328
I-11241,1.000,Kg,1000.00000000,0.0322,P-56328
I-17580,2.270,Kg,2.20462000,0.0730,P-56328
I-19657,2.270,Kg,1.00000000,0.0730,P-56328
I-19665,5.000,Kg,1.00000000,0.1608,P-56328
I-2051,50.000,g,0.00100000,1.6077,P-56328
I-2911,20.000,g,0.00100000,0.6431,P-56328
I-3583,50.000,g,1.00000000,1.6077,P-56328
I-3621,10.000,g,1.00000000,0.3215,P-56328
I-36672,2.000,Kg,2.20462000,0.0643,P-56328
I-3676,8.000,L,1.00000000,0.2572,P-56328
I-6026,50.000,g,1.00000000,1.6077,P-56328
P-26020,50.000,g,0.00100000,1.6077,P-56328
P-32656,3.000,L,1.00000000,0.0965,P-56328
P-35773,2.270,Kg,1.00000000,0.0730,P-56328
P-50552,2.270,Kg,2.20462000,0.0730,P-56328
P-9767,2.270,Kg,1.00000000,0.0730,P-56328
I-3523,1.000,L,1.00000000,0.4545,P-56556
I-37002,1.000,Kg,1000.00000000,0.4545,P-56556
P-34880,200.000,g,0.00100000,90.9091,P-56556
I-3388,120.000,ml,0.00100000,26.6667,P-56557
P-18746,1.500,Kg,1.00000000,0.3333,P-56557
P-19209,1.500,Kg,1.00000000,0.3333,P-56557
P-50427,100.000,g,1.00000000,22.2222,P-56557
P-51582,1.500,Kg,1.00000000,0.3333,P-56557
P-56833,15.000,g,0.00100000,3.3333,P-56557
I-3391,300.000,ml,0.00100000,37.5000,P-56558
I-3660,400.000,g,0.00100000,50.0000,P-56558
I-3696,1.500,L,1000.00000000,0.1875,P-56558
I-47774,3.000,L,1.00000000,0.3750,P-56558
I-5983,3.000,L,1.00000000,0.3750,P-56558
I-29081,40.000,g,1.00000000,40.0000,P-56698
I-3387,60.000,ml,0.00100000,60.0000,P-56698
P-18907,5.000,g,1.00000000,5.0000,P-56698
P-50692,1.000,Kg,1000.00000000,1.0000,P-56698
I-11312,40.000,g,0.03527399,2.9197,P-56816
I-11661,10.000,Kg,1.00000000,0.7299,P-56816
I-3223,7.000,L,1.00000000,0.5109,P-56816
I-3627,30.000,g,0.03527399,2.1898,P-56816
I-3654,300.000,g,1.00000000,21.8978,P-56816
I-4655,800.000,g,0.00220462,58.3942,P-56816
I-4657,400.000,g,0.00220462,29.1971,P-56816
I-4796,220.000,g,0.00220462,16.0584,P-56816
I-4894,3.000,Kg,2.20462000,0.2190,P-56816
I-9685,800.000,g,0.00220462,58.3942,P-56816
P-56819,600.000,g,1.00000000,43.7956,P-56816
I-6820,300.000,g,0.00100000,100.0000,P-56834
P-50495,150.000,ml,0.00100000,50.0000,P-56834
P-56556,1.500,Kg,1.00000000,0.5000,P-56834
P-56558,1.000,L,1.00000000,0.3333,P-56834
I-2141,45.000,g,0.00100000,0.2250,P-56853
I-3389,185.000,ml,0.00100000,0.9250,P-56853
P-18907,2.000,g,1.00000000,0.0100,P-56853
P-26020,6.000,g,0.00100000,0.0300,P-56853
P-26497,30.000,g,1.00000000,0.1500,P-56853
P-50429,50.000,g,1.00000000,0.2500,P-56853
I-2217,50.000,ml,0.00100000,0.0909,P-56855
I-3389,30.000,ml,0.00100000,0.0545,P-56855
I-3624,2.000,g,0.00100000,0.0036,P-56855
I-4546,450.000,g,0.00220462,0.8182,P-56855
P-18907,4.000,g,1.00000000,0.0073,P-56855
P-26020,20.000,g,0.00100000,0.0364,P-56855
I-5983,10.000,L,1.00000000,5.0000,P-56890
I-6026,30.000,g,1.00000000,15.0000,P-56890
I-8864,1.000,Kg,1000.00000000,0.5000,P-56890
I-3388,200.000,ml,0.00100000,40.0000,P-56891
I-3435,700.000,g,0.00101284,140.0000,P-56891
I-3695,100.000,ml,0.00100000,20.0000,P-56891
I-4657,100.000,g,0.00220462,20.0000,P-56891
P-32673,10.000,L,1.00000000,2.0000,P-56891
P-34123,1.000,Kg,1.00000000,0.2000,P-56891
P-43702,1.000,Kg,1.00000000,0.2000,P-56891
I-12176,3.000,g,0.00100000,3.0000,P-56995
I-2051,5.000,g,0.00100000,5.0000,P-56995
I-3389,25.000,ml,0.00100000,25.0000,P-56995
I-4978,1.000,Kg,1.00000000,1.0000,P-56995
I-4437,2.000,Kg,2.20462000,1.2500,P-58226
P-34116,3.000,Kg,1.00000000,0.2222,P-58343
P-50547,4.500,Kg,2.20462000,0.3333,P-58343
P-50619,3.000,Kg,1.00000000,0.2222,P-58343
P-50840,3.000,Kg,2.20462000,0.2222,P-58343
I-11241,1.000,Kg,1000.00000000,0.0741,P-58654
I-2051,50.000,g,0.00100000,3.7037,P-58654
I-2911,20.000,g,0.00100000,1.4815,P-58654
I-3583,50.000,g,1.00000000,3.7037,P-58654
I-3621,10.000,g,1.00000000,0.7407,P-58654
I-36672,1.000,Kg,2.20462000,0.0741,P-58654
I-3676,2.000,L,1.00000000,0.1481,P-58654
I-6026,50.000,g,1.00000000,3.7037,P-58654
P-26020,50.000,g,0.00100000,3.7037,P-58654
P-26311,3.000,L,1.00000000,0.2222,P-58654
P-35773,2.270,Kg,1.00000000,0.1681,P-58654
P-50552,1000.000,g,0.00220462,74.0741,P-58654
P-50795,500.000,g,1.00000000,37.0370,P-58654
P-56698,2.000,Kg,1.00000000,0.1481,P-58654
P-9767,0.500,Kg,1.00000000,0.0370,P-58654
I-3388,250.000,ml,0.00100000,50.0000,P-59581
I-3629,20.000,g,0.03527399,4.0000,P-59581
I-3630,30.000,g,0.03527399,6.0000,P-59581
I-6026,20.000,g,1.00000000,4.0000,P-59581
I-6443,118.000,ml,0.03381406,23.6000,P-59581
I-7388,5.000,Kg,1.00000000,1.0000,P-59581
P-24452,454.000,g,0.00220462,90.8000,P-59581
P-24750,60.000,g,0.00100000,12.0000,P-59581
P-7444,200.000,ml,0.00100000,40.0000,P-59581
I-3103,128.000,CT,1.00000000,32.0000,P-61496
I-51440,254.000,g,1.00000000,63.5000,P-61496
P-18907,4.000,oz,28.34950000,1.0000,P-61496
I-3388,100.000,ml,0.00100000,57.1429,P-62021
I-8340,2.250,Kg,35.27399000,1.2857,P-62021
P-18907,10.000,g,1.00000000,5.7143,P-62021
I-2254,250.000,ml,0.00100000,125.0000,P-7136
I-3387,50.000,ml,0.00100000,25.0000,P-7136
I-3630,10.000,g,0.03527399,5.0000,P-7136
I-4341,2.000,CT,1.00000000,1.0000,P-7136
I-4973,1.500,Kg,1000.00000000,0.7500,P-7136
I-6443,118.000,ml,0.03381406,59.0000,P-7136
P-53616,120.000,g,0.00100000,60.0000,P-7136
I-3149,2.840,L,1.00000000,1.6322,P-7635
I-4679,20.000,BUNCH,1.00000000,5.0684,P-9733
I-3386,100.000,ml,0.00100000,58.8235,P-9852
P-18907,10.000,g,1.00000000,5.8824,P-9852
P-58226,2.500,Kg,1.00000000,1.4706,P-9852
I-3089,150.000,g,0.00220462,1.0000,R-29391
I-3388,10.000,ml,0.00100000,1.0000,R-29391
I-4796,1.000,g,0.00220462,1.0000,R-29391
P-18318,5.000,g,1.00000000,1.0000,R-29391
P-27492,56.000,ml,0.00100000,1.0000,R-29391
P-34121,90.000,g,0.00100000,1.0000,R-29391
P-50690,15.000,g,0.00100000,1.0000,R-29391
P-58343,135.000,g,0.00100000,1.0000,R-29391
P-25893,60.000,g,0.00100000,1.0000,R-32750
P-26143,140.000,g,0.00100000,1.0000,R-32750
P-26381,10.000,ml,0.00100000,1.0000,R-32750
P-32657,175.000,g,0.00100000,1.0000,R-32750
P-32658,56.000,g,0.00100000,1.0000,R-32750
P-39057,2.000,g,1.00000000,1.0000,R-32750
I-3560,75.000,ml,0.00100000,1.0000,R-33532
I-3590,0.500,g,0.00100000,1.0000,R-33532
P-24750,3.000,g,0.00100000,1.0000,R-33532
P-39057,2.000,g,1.00000000,1.0000,R-33532
P-51579,150.000,g,0.00100000,1.0000,R-33532
P-55494,180.000,g,0.00100000,1.0000,R-33532
P-61496,10.000,g,0.00220462,1.0000,R-33532
P-26062,50.000,g,0.00100000,1.0000,R-35896
P-35894,90.000,g,0.00100000,1.0000,R-35896
P-35895,120.000,g,0.00100000,1.0000,R-35896
P-44585,10.000,g,1.00000000,1.0000,R-35896
P-44633,30.000,g,0.00100000,1.0000,R-35896
P-7136,30.000,ml,0.00100000,1.0000,R-35896
P-7635,90.000,g,0.00100000,1.0000,R-35896
P-26062,60.000,g,0.00100000,1.0000,R-35900
P-35898,30.000,ml,0.00100000,1.0000,R-35900
P-41574,100.000,g,0.00100000,1.0000,R-35900
P-44633,30.000,g,0.00100000,1.0000,R-35900
P-50801,30.000,g,0.00100000,1.0000,R-35900
P-7736,120.000,g,0.00100000,1.0000,R-35900
P-9852,30.000,g,0.00100000,1.0000,R-35900
I-41181,1.000,ea,1.00000000,1.0000,R-36078
I-6850,30.000,g,1.00000000,1.0000,R-36078
P-24750,2.000,g,0.00100000,1.0000,R-36078
P-25893,125.000,g,0.00100000,1.0000,R-36078
P-26143,140.000,g,0.00100000,1.0000,R-36078
P-36075,125.000,g,0.00100000,1.0000,R-36078
P-36076,120.000,ml,0.00100000,1.0000,R-36078
I-2141,10.000,g,0.00100000,1.0000,R-37093
I-37005,150.000,g,1.00000000,1.0000,R-37093
P-26226,180.000,ml,0.00100000,1.0000,R-37093
P-50429,2.000,g,1.00000000,1.0000,R-37093
P-50497,250.000,g,0.00100000,1.0000,R-37093
P-44311,15.000,ml,0.00100000,1.0000,R-44319
P-44312,90.000,g,0.00100000,1.0000,R-44319
I-1035,1.000,CT,1.00000000,1.0000,R-44362
P-28994,90.000,g,0.00100000,1.0000,R-44362
P-42160,20.000,ml,0.00100000,1.0000,R-44362
P-43341,50.000,g,0.00100000,1.0000,R-44362
P-44363,140.000,g,0.00100000,1.0000,R-44362
P-54697,1.000,each,1.00000000,1.0000,R-44362
R-44319,1.000,ea,1.00000000,1.0000,R-44362
I-3694,5.000,ml,0.00100000,1.0000,R-44866
I-4509,10.000,g,0.00220462,1.0000,R-44866
P-24750,5.000,g,0.00100000,1.0000,R-44866
P-26883,150.000,g,0.00100000,1.0000,R-44866
P-41913,5.000,ml,0.00100000,1.0000,R-44866
P-51523,100.000,g,0.00100000,1.0000,R-44866
P-52039,120.000,g,0.00100000,1.0000,R-44866
P-9733,5.000,g,0.00100000,1.0000,R-44866
I-3694,5.000,ml,0.00100000,1.0000,R-45419
I-4509,10.000,g,0.00220462,1.0000,R-45419
P-24750,5.000,g,0.00100000,1.0000,R-45419
P-26883,150.000,g,0.00100000,1.0000,R-45419
P-41913,5.000,ml,0.00100000,1.0000,R-45419
P-45416,120.000,g,0.00100000,1.0000,R-45419
P-51523,100.000,g,0.00100000,1.0000,R-45419
P-9733,5.000,g,0.00100000,1.0000,R-45419
I-4509,10.000,g,0.00220462,1.0000,R-45426
P-24750,5.000,g,0.00100000,1.0000,R-45426
P-26143,120.000,g,0.00100000,1.0000,R-45426
P-44429,5.000,g,0.00100000,1.0000,R-45426
P-51458,5.000,g,0.00100000,1.0000,R-45426
P-54849,200.000,g,0.00100000,1.0000,R-45426
P-9733,5.000,g,0.00100000,1.0000,R-45426
I-10869,120.000,g,0.00100000,1.0000,R-50007
I-2141,10.000,g,0.00100000,1.0000,R-50007
I-2254,5.000,ml,0.00100000,1.0000,R-50007
I-3388,10.000,ml,0.00100000,1.0000,R-50007
P-18907,1.000,g,1.00000000,1.0000,R-50007
P-45011,200.000,g,0.00100000,1.0000,R-50007
P-50006,168.000,ml,0.00100000,1.0000,R-50007
P-50429,2.000,g,1.00000000,1.0000,R-50007
I-17593,60.000,g,0.00220462,1.0000,R-50501
I-2141,10.000,g,0.00100000,1.0000,R-50501
I-2697,40.000,g,1.00000000,1.0000,R-50501
I-4463,20.000,g,0.00220462,1.0000,R-50501
I-5983,25.000,ml,0.00100000,1.0000,R-50501
P-18907,0.500,g,1.00000000,1.0000,R-50501
P-32459,20.000,g,0.00100000,1.0000,R-50501
P-50497,250.000,g,0.00100000,1.0000,R-50501
I-3458,50.000,g,0.00093897,1.0000,R-50700
P-18318,5.000,g,1.00000000,1.0000,R-50700
P-26086,60.000,ml,0.00100000,1.0000,R-50700
P-26143,140.000,g,0.00100000,1.0000,R-50700
P-50677,30.000,g,1.00000000,1.0000,R-50700
P-50683,30.000,g,1.00000000,1.0000,R-50700
P-50686,50.000,g,1.00000000,1.0000,R-50700
P-50689,50.000,g,1.00000000,1.0000,R-50700
P-50691,80.000,g,1.00000000,1.0000,R-50700
P-62021,54.000,g,0.00100000,1.0000,R-50700
I-3388,5.000,ml,0.00100000,1.0000,R-51195
I-3458,25.000,ml,0.00100000,1.0000,R-51195
P-26020,5.000,g,0.00100000,1.0000,R-51195
P-26143,140.000,g,0.00100000,1.0000,R-51195
P-37090,90.000,ml,0.00100000,1.0000,R-51195
P-38516,55.000,g,1.00000000,1.0000,R-51195
P-39057,5.000,g,1.00000000,1.0000,R-51195
P-39167,35.000,g,0.00100000,1.0000,R-51195
P-51194,90.000,g,0.00100000,1.0000,R-51195
P-18318,2.000,g,1.00000000,1.0000,R-54174
P-24750,2.000,g,0.00100000,1.0000,R-54174
P-26143,140.000,g,0.00100000,1.0000,R-54174
P-42425,30.000,g,1.00000000,1.0000,R-54174
P-44429,5.000,g,0.00100000,1.0000,R-54174
P-56816,200.000,g,0.00100000,1.0000,R-54174
I-41181,1.000,ea,1.00000000,1.0000,R-56827
I-43722,30.000,g,0.00100000,1.0000,R-56827
P-20248,70.000,g,0.00100000,1.0000,R-56827
P-24750,2.000,g,0.00100000,1.0000,R-56827
P-25893,60.000,g,0.00100000,1.0000,R-56827
P-26143,140.000,g,0.00100000,1.0000,R-56827
P-28989,80.000,g,0.00100000,1.0000,R-56827
P-36076,120.000,ml,0.00100000,1.0000,R-56827
P-44429,10.000,g,0.00100000,1.0000,R-56827
P-9756,80.000,g,0.00100000,1.0000,R-56827
I-3590,5.000,g,0.00100000,1.0000,R-56835
P-18318,15.000,g,1.00000000,1.0000,R-56835
P-26143,140.000,g,0.00100000,1.0000,R-56835
P-56557,90.000,g,0.00100000,1.0000,R-56835
P-56834,140.000,g,0.00100000,1.0000,R-56835
I-2141,10.000,g,0.00100000,1.0000,R-56893
P-50429,3.000,g,1.00000000,1.0000,R-56893
P-50473,60.000,g,0.00100000,1.0000,R-56893
P-56890,225.000,g,0.00100000,1.0000,R-56893
P-56891,180.000,ml,0.00100000,1.0000,R-56893
I-2141,10.000,g,0.00100000,1.0000,R-56895
P-18907,2.000,g,1.00000000,1.0000,R-56895
P-26216,250.000,g,0.00100000,1.0000,R-56895
P-56853,35.000,g,1.00000000,1.0000,R-56895
P-56855,120.000,g,1.00000000,1.0000,R-56895
P-24750,2.000,g,0.00100000,1.0000,R-56993
P-50826,5.000,ml,0.00100000,1.0000,R-56993
P-56328,300.000,g,0.00100000,1.0000,R-56993
P-56995,15.000,g,0.00100000,1.0000,R-56993
P-26062,50.000,g,0.00100000,1.0000,R-59582
P-35895,120.000,g,0.00100000,1.0000,R-59582
P-44585,10.000,g,1.00000000,1.0000,R-59582
P-44633,30.000,g,0.00100000,1.0000,R-59582
P-59581,90.000,g,0.00100000,1.0000,R-59582
P-7136,30.000,ml,0.00100000,1.0000,R-59582
P-7635,90.000,g,0.00100000,1.0000,R-59582
P-24750,2.000,g,0.00100000,1.0000,R-61691
P-50826,5.000,ml,0.00100000,1.0000,R-61691
P-56995,15.000,g,0.00100000,1.0000,R-61691
P-58654,300.000,g,0.00100000,1.0000,R-61691
I-17159,1.130,Kg,2.20462000,0.8303,P-26378
I-3388,45.000,ml,0.00100000,33.0639,P-26378
I-3692,30.000,ml,0.00100000,22.0426,P-26378
P-18907,10.000,g,1.00000000,7.3475,P-26378
P-26020,15.000,g,0.00100000,11.0213,P-26378
P-50500,15.000,g,1.00000000,11.0213,P-26378
P-56797,55.000,g,0.00100000,40.4115,P-26378
I-22224,2.260,Kg,1.00000000,0.9965,P-26380
I-13254,1.000,Kg,2.20462000,0.0008,P-26385
I-1813,100.000,ml,0.03381406,0.0833,P-26385
I-3389,100.000,ml,0.00100000,0.0833,P-26385
I-3623,10.000,g,1.00000000,0.0083,P-26385
P-18907,15.000,g,1.00000000,0.0125,P-26385
P-26020,10.000,g,0.00100000,0.0083,P-26385
I-3392,125.000,ml,0.00100000,27.5573,P-26390
I-36577,2.500,Kg,2.20462000,0.5511,P-26390
I-5983,5.000,L,1.00000000,1.1023,P-26390
I-6026,2.000,g,1.00000000,0.4409,P-26390
I-2156,500.000,g,0.00100000,0.8333,P-26476
I-2207,100.000,ml,0.00100000,0.1667,P-26476
I-3284,5.000,ml,0.00200000,0.0083,P-26476
I-3625,2.000,g,1.00000000,0.0033,P-26476
I-3661,20.000,g,0.00100000,0.0333,P-26476
I-4521,5.000,lb,1.00000000,1.0000,P-26527
P-18907,15.000,g,1.00000000,3.0000,P-26527
I-4626,430.000,g,0.00263158,1.3030,P-35255
I-2141,100.000,g,0.00100000,46.5116,P-35337
I-2217,500.000,ml,0.00100000,232.5581,P-35337
I-3231,500.000,g,0.00100000,232.5581,P-35337
I-4657,30.000,g,0.00220462,13.9535,P-35337
I-4894,170.000,g,0.00220462,79.0698,P-35337
I-4919,10.000,g,0.00220462,4.6512,P-35337
I-5983,2.000,L,1.00000000,0.9302,P-35337
I-6026,22.000,g,1.00000000,10.2326,P-35337
I-8060,60.000,g,1.00000000,27.9070,P-35337
I-3388,250.000,ml,0.00100000,0.4545,P-35338
I-3695,20.000,ml,0.00100000,0.0364,P-35338
I-4463,80.000,g,0.00220462,0.1455,P-35338
I-4508,40.000,g,0.00220462,0.0727,P-35338
I-4695,80.000,g,0.00220462,0.1455,P-35338
P-18907,5.000,g,1.00000000,0.0091,P-35338
P-26020,45.000,g,0.00100000,0.0818,P-35338
I-4507,175.000,g,0.00555000,1.4583,P-35736
I-19143,454.000,g,1.00000000,90.8000,P-43719
I-3182,2.250,Kg,1.00000000,0.4500,P-43719
I-3355,3.750,L,1000.00000000,0.7500,P-43719
I-3670,150.000,ml,0.00100000,30.0000,P-43719
I-6026,2.000,g,1.00000000,0.4000,P-43719
I-2158,20.000,CT,1.00000000,1.0000,P-43737
I-5983,10.000,L,1.00000000,0.5000,P-43737
I-16215,1.000,Kg,1.00000000,0.2500,P-43918
I-3392,500.000,ml,0.00100000,125.0000,P-43918
I-3590,100.000,g,0.00100000,25.0000,P-43918
I-3660,300.000,g,0.00100000,75.0000,P-43918
I-3696,750.000,ml,1.00000000,187.5000,P-43918
I-47774,500.000,ml,0.00100000,125.0000,P-43918
I-5983,1.500,L,1.00000000,0.3750,P-43918
I-2158,8.000,CT,1.00000000,1.0000,P-44392
I-3497,3.000,g,0.00100000,0.3750,P-44392
I-3698,0.200,L,1.00000000,0.0250,P-44392
I-5983,20.000,L,1.00000000,2.5000,P-44392
I-1813,5.000,ml,0.03381406,1.2500,P-44506
I-4472,1.000,CT,1.00000000,0.2500,P-44506
I-3223,3.000,L,1.00000000,0.6667,P-46842
I-36672,2.250,Kg,2.20462000,0.5000,P-46842
I-37478,4.000,g,1.00000000,3.3333,P-48487
I-4657,10.000,g,0.00220462,8.3333,P-48487
P-18907,6.000,g,1.00000000,5.0000,P-48487
P-44429,900.000,g,0.00100000,750.0000,P-48487
I-1813,500.000,ml,0.03381406,166.6667,P-49663
I-3388,150.000,ml,0.00100000,50.0000,P-49663
I-3434,500.000,g,0.00100000,166.6667,P-49663
I-3630,15.000,g,0.03527399,5.0000,P-49663
I-4341,20.000,g,0.01259785,6.6667,P-49663
I-4695,20.000,g,0.00220462,6.6667,P-49663
I-5983,100.000,ml,0.00100000,33.3333,P-49663
I-6026,20.000,g,1.00000000,6.6667,P-49663
P-26020,80.000,g,0.00100000,26.6667,P-49663
P-26527,2.500,Kg,2.20462000,0.8333,P-49663
I-1813,500.000,ml,0.03381406,83.3333,P-50513
I-3284,60.000,ml,0.00200000,10.0000,P-50513
I-3660,650.000,g,0.00100000,108.3333,P-50513
I-5012,5.000,Kg,1.00000000,0.8333,P-50513
I-5983,375.000,ml,0.00100000,62.5000,P-50513
I-6820,70.000,g,0.00100000,11.6667,P-50513
I-3387,30.000,ml,0.00100000,12.0000,P-50734
I-3625,2.000,g,1.00000000,0.8000,P-50734
P-18907,10.000,g,1.00000000,4.0000,P-50734
P-58226,3.000,Kg,1.00000000,1.2000,P-50734
I-1813,1.000,L,35.21126761,0.0769,P-53339
I-3233,5.000,Kg,1.00000000,0.3846,P-53339
I-3388,1.000,L,1.00000000,0.0769,P-53339
I-3625,12.000,g,1.00000000,0.9231,P-53339
I-3628,2.000,g,1.00000000,0.1538,P-53339
I-3630,40.000,g,0.03527399,3.0769,P-53339
I-3640,20.000,g,1.00000000,1.5385,P-53339
I-3654,20.000,g,1.00000000,1.5385,P-53339
I-4832,1.600,Kg,2.20462000,0.1231,P-53339
P-26311,5.500,L,1.00000000,0.4231,P-53339
P-53594,800.000,g,1.00000000,61.5385,P-53339
I-1820,100.000,ml,0.00100000,200.0000,P-53341
I-20206,20.000,g,0.00100000,40.0000,P-53341
I-3117,100.000,g,1.00000000,200.0000,P-53341
I-3388,250.000,ml,0.00100000,500.0000,P-53341
I-9382,100.000,ml,0.00100000,200.0000,P-53341
I-4341,1.000,CT,1.00000000,0.0056,P-53594
I-4724,25.000,g,0.00220462,0.1404,P-53594
I-4772,1.000,BUNCH,1.00000000,0.0056,P-53594
I-3625,30.000,g,1.00000000,2.7273,P-55098
I-43722,500.000,g,0.00100000,45.4545,P-55098
I-44059,500.000,g,0.00100000,45.4545,P-55098
P-35736,2.000,Kg,1000.00000000,0.1818,P-55098
P-43719,8.000,Kg,1.00000000,0.7273,P-55098
I-19737,4.000,Kg,1.03306000,0.9524,P-55115
I-2911,5.000,g,0.00100000,1.1905,P-55115
I-3388,100.000,ml,0.00100000,23.8095,P-55115
I-3623,5.000,g,1.00000000,1.1905,P-55115
I-3630,5.000,g,0.03527399,1.1905,P-55115
I-4657,65.000,g,0.00220462,15.4762,P-55115
I-4745,200.000,g,0.00220462,47.6190,P-55115
I-4787,15.000,g,0.00220462,3.5714,P-55115
P-18907,45.000,g,1.00000000,10.7143,P-55115
I-3435,20.000,g,0.00101284,11.7647,P-56687
I-3451,750.000,ml,0.00100000,441.1765,P-56687
I-3621,1.000,g,1.00000000,0.5882,P-56687
I-3629,10.000,g,0.03527399,5.8824,P-56687
I-3630,5.000,g,0.03527399,2.9412,P-56687
I-3679,800.000,g,0.00094667,470.5882,P-56687
I-5978,10.000,g,1.00000000,5.8824,P-56687
I-6006,60.000,ml,0.00100000,35.2941,P-56687
I-6026,2.000,g,1.00000000,1.1765,P-56687
I-6812,2.000,g,0.00100000,1.1765,P-56687
